,"[0, 0]","[0, 1]","[0, 2]","[1, 0]","[1, 1]","[1, 2]","[2, 0]","[2, 1]","[2, 2]"
0000210000000000,-0.014093526513946141,-0.0025638512453877733,-0.01,0.0,0.0,0.0,-0.04224237227602683,-0.024560846736990587,0.0
0010210000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010210020000000,0.0,0.0,-0.01,0.0,-0.01,0.0,0.0,0.0,-0.01241359999757201
0010211020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010211020200000,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.006574607525639401,0.0
1010211020200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000010000000000,-0.01,0.0,-0.01,0.0,0.0,-0.02962702747997952,0.0,0.0,-0.019984546059458593
2010010000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010010000200000,0.0,0.0,0.0,-0.02467227908575135,-0.01,0.0,-0.0033573512655444395,0.0,0.0
2010010001200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010210001200000,0.0,0.0,0.0,-0.0199,0.0,-0.01,-0.0012482667601315253,0.0,-0.01
2010211001200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000010010200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000010010200000,0.0,0.0,-0.012315013446802888,0.0,0.0,0.0,0.0,0.0,0.0
2000011010200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020011010200000,-0.01,0.0,0.0,-0.0064243460551789075,0.0,0.0,0.0,0.0,0.0
2120011010200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020000001100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0120000001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2120000001000000,0.0,0.0,0.0,0.0,0.0,0.0,-0.01116547526522474,0.0,0.0
2120100001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2120100021000000,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,-0.004672268351203681
2120101021000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100002000000000,-0.015319897585680437,-0.03940399,-0.020672218322159354,-0.010944101301155758,-0.029701,-0.0199,-0.01350385948152081,-0.016095877499175362,-0.036140187387708765
0100002000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0120002000100000,0.0,0.0,0.0,-0.009986264550147119,0.0,0.0,0.0,0.0,0.0
0120002010100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100002020100000,-0.019973540236944917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100012020100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100012020100000,-0.01,0.0,4.343566737794057e-06,0.0,-0.01,0.0,0.0,0.0,-0.01
2100112020100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000210000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200210000100000,0.0,0.0,-0.0031652359818404915,0.0,0.0,0.0,-0.003861351986898467,0.0,0.0
0200211000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100200000000000,-0.024609012356584806,-0.029701,-0.03818113478444556,-0.029701,-0.0315461037871369,-0.022996992007928777,-0.028511636902308173,-0.02066393758809919,-0.025440935316656692
1100200000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000110020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000110020200000,0.0,-0.01,-0.020383499363099154,0.0,0.0,-0.013632702377455914,-0.01,0.0,-0.01
0100110020200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0120110020200000,-0.01,-0.01,-0.01,0.0,0.0,0.0,-0.01,0.034108300897354574,0.0
0000200001100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100220001100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100220021100000,0.0,0.0,0.0,0.0,0.0,-0.009521539082666858,0.0,0.0,0.0
1100220021100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000100020000000,-0.01713201315954313,0.0,0.0,0.0,-0.018996971552342163,-0.025343013183959897,-0.01,0.0,0.0
2000101021000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000121021000000,0.0,0.0,0.014424317627030255,-0.01,0.0,-0.01,0.0,0.0,-0.01
2000121021100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100200001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100220001000000,0.0,0.0,0.0,0.0,0.0,0.009695886836007172,0.0,0.0,0.0
1100220001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100002000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100102020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100220000000000,0.0,0.0,-0.005016529527483013,-0.01,-0.01,0.0,-0.0018286993134812946,0.0,0.0
1100220010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120220010000000,0.0,0.0,0.0,0.0,0.0,0.004699695888609946,0.0,-0.01,0.0
1120220011000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100202001000000,0.0,0.0,0.0,-0.01,-0.006657366460914168,0.0,-0.020457382425198293,0.0,0.0
1100202001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100202000000000,-0.01,0.0,0.0,-0.01,0.0,-0.01,-0.0059381587799366845,0.0,-0.01
1100202000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100020000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120020000000000,0.0,-0.01,0.0,0.0,0.0,0.0,0.007287729762353143,0.0,-0.01242247549450116
1120020001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120020001200000,-0.01,-0.01,-0.01,0.0,0.0,0.01834495710467428,-0.006680432660706176,0.0,-0.01
1120120001200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100020000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100020002100000,-0.018675709440555355,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0
0100021002100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100000000200000,-0.048545027942357204,-0.0490099501,-0.049189819689348005,-0.055272534672242205,-0.10363124856674964,-0.04525264050772587,-0.05529173187122769,-0.05399125487922845,-0.07725530557207991
1100000000200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100000002200000,0.0,0.0,0.0,0.0,0.0,-0.014239998499830596,-0.01,0.0,0.0
1100000012200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100002012200000,0.0,0.0,0.0,-0.017580245061519242,0.0,0.0,0.0,0.0,0.0
1100012012200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0120000000000000,-0.01,-0.01,-0.01,-0.018794190712073843,-0.013285335297890897,-0.013163787718481774,-0.0031044011980557364,-0.024840663883433794,-0.015059333635161033
1120000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120021000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100000002000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000100002100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020100002100000,0.0,-0.018681727979661982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020110002100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0220110002100000,-0.007565709043265322,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01
0220110012100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100000001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100002001000000,-0.01,-0.01,0.0,0.0,0.0,0.0,-0.024958496395132267,0.0,0.0
2110002001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2110002021000000,-0.01,-0.01,0.0,-0.01,-0.0019456731965925434,0.0,-0.01,0.0,0.0
2110102021000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100002000200000,0.0,0.0,0.0,0.0,-0.01,0.0,0.0049463385402417626,-0.005117971446323476,-0.01
1100102000200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000002001000000,0.0,-0.01,-0.0032060041746770564,-0.01657047976441062,0.0,-0.01,-0.008968839881829588,-0.01,-0.027067919369638437
0000102001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000102021000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01107264182941925
0100102021000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100102021200000,0.0,0.0,0.0,0.0,-0.0045307755363804955,0.0,0.0,-0.01,0.0
0110102021200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100001002000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100001022000000,0.0,0.0,0.0,-0.008267599608657859,0.0,-0.01,0.0,0.0,0.0
0110001022000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0110201022000000,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025544826803513225
0110211022000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100021000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100221000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03221929934284205,0.0
1100221000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100221002000000,-0.01,-0.01,-0.013839107190316403,-0.01,0.0,-0.01,0.0,-0.01,-0.01
1100221002100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100012000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100212000000000,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,-0.01082745857867527,0.0
0100212010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100212012000000,-0.00415707754713501,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0
0100212012100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000012000000,0.0,-0.002103791020176899,-0.01,0.0,-0.0234419287104836,-0.018333382514737873,-0.01,0.0,0.0
0010000012000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010020012000000,0.0,0.005459548284040202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010020012000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020000010000000,-0.008192375255796785,0.0,-0.01,-0.0199,0.0,-0.027984534863650032,-0.01,-0.017142036826040586,0.018172167913326407
0020001010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020001010000000,-0.01,0.0,0.0,0.0,-0.0001407944761420256,0.0,0.0,0.0,0.0
2020001011000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020021011000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017382034091608067
2120021011000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010000002000000,0.0,0.0,-0.01,-0.02471925028733593,0.0,0.0,-0.0083809231736651,0.0,0.0
0010000002100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010000022100000,-0.010346818732919877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010010022100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010010022100000,0.0,0.0,-0.01,0.0,0.0,-0.003424506527846164,0.0,0.0,0.0
2010110022100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020000010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220000010000000,0.0,0.0,0.0,-0.008032881949851361,0.0,0.0,0.0,0.0,0.0
1220010010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220210010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009917138209693033
1220211010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020000000100000,0.0,-0.0163895485896724,0.0,-0.027331934306776346,0.0,-0.01,0.0,-0.02787748071015098,-0.01
0020010000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020001000000000,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,-0.020051613673716103,0.0
0020001012000000,0.0,-0.024755078609526058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020011012000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0220011012000000,-0.0013622766850448582,-0.01,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0
0220011012100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100000010200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0120000010200000,0.0,0.0,0.0,-0.022988623297664965,-0.012408615370524526,-0.01,-0.01,0.0,0.0
0120010010200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0120210010200000,0.0,-0.01,0.0,-0.01,0.0,0.0,0.0,-0.015669892420165116,0.0
0120211010200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010201000200000,0.0,0.0,0.0,0.0,-0.02604508723067897,-0.01,0.0,0.0,0.0
1010201000200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010221000200000,-0.01,0.0,0.0,-0.01,0.0,0.0,-0.005061985278392183,-0.01,-0.01
1010221001200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200002011000000,0.0,0.0,0.0,-0.01114822337169906,0.0,0.0,0.0,0.0,0.0
0210002011000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100001000200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100001020200000,0.0,0.0,0.004934413630511633,-0.010804135033843195,0.0,0.0,0.0,0.0,0.0
0100011020200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100211020200000,-0.002815201844616354,-0.01,-0.007704149786943127,0.0,0.0,-0.01,0.0,0.01292083840524324,0.0
0110211020200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200001000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0220001000100000,0.0,0.0,0.0,0.0,-0.006904057711321022,0.0,0.0,0.0,0.0
1220001000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220021000100000,0.0,0.0,0.0,0.0,0.0,0.0,-0.00852352803866793,0.0,0.0
1220121000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200010000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220010000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011392596376294972
1220110000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000100000000000,0.0,0.0,-0.01,0.0,0.0,-0.0296610323073767,-0.018780293597586976,0.0,0.0
2000110000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000110020000000,-0.01,0.0,-0.016278453890545618,0.0,0.0,0.0,0.0,0.0,0.0
2000110021000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020110021000000,0.0,0.0,0.0,0.0,0.0,-0.012465255129622944,0.0,0.0,-0.01
2020110021100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100012000200000,-0.01,-0.01,-2.2234147314302566e-05,0.0049092994924008135,-0.01,-0.01,-0.0011798302719330054,-0.0032852144853568787,-0.01
0110012000200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0110012020200000,0.003206101695197897,0.0,0.0,0.0,0.0,0.0,-0.01,-0.005383970945777365,-0.01
0110112020200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000021001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000221001000000,-0.013399632162207275,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0
0000221011000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000221011000000,0.0,0.0,0.0,-0.01,-0.01,0.0,0.0,0.0,0.0023734861213055188
2100221011000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000000000200000,-0.01,0.0,-0.010308775852065485,-0.02731053244687457,-0.009363982685322148,-0.013094239071719097,0.0,0.0037986934887137376,-0.01
1000000001200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000002001200000,0.0,0.0,-0.01616572724903592,0.0,0.0,0.0,0.0,0.0,0.0
1000012001200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020200001100000,0.0,0.0,0.0,0.0,0.0,0.0,-0.023842598344456605,-0.01,-0.01
0020201001100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020201021100000,0.0,-0.01727679713167896,0.0,0.0,0.0,-0.01,0.0,-0.01,0.0
1020201021100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000000012000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000020012000000,0.0,0.0,0.0,-0.010152214768722306,-0.01,-0.01,-0.01,-0.01,-0.02472224315863938
1000021012000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000221012000000,0.0,-0.0031278993579062797,-0.01,0.0,0.0,0.0,0.0,0.0,0.0
1010221012000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120200000000000,-0.01,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,-0.0013226985173169948
1120200010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120200010200000,0.0,0.0,0.0,0.0,0.0,0.0009589734812452314,0.0,0.0,0.0
1120210010200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000101000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200101000000000,0.0,-0.01,-0.0012327090633780704,0.0,0.0,0.0,-0.01,0.0,0.0
2200101010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000102000000000,0.0,0.0,-0.018662795345008237,0.0,0.0,0.0,0.0,0.0,0.0033671067195942196
1000102000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020102000000000,-0.01,-0.01609936800031738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020102000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0220110000000000,0.0,-0.01,0.0,0.0,0.0,-0.007300228857686268,-0.01,0.0,0.0
0220110010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0220112010000000,0.00121897750695584,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0
0220112011000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010000020000000,-0.01,0.0,0.0,-0.011568614843385179,-0.030701564322389047,-0.028686161542766625,0.0,-0.014952893546355574,-0.024836869931001183
1010000020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010000022000000,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,-0.01,-0.0005492492042495142
1010001022000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010000000200000,-0.017671572896065565,-0.017871753208464843,-0.0199,-0.02299419780605585,-0.017103478846947327,-0.01687283024411705,-0.015239584175216632,-0.014166279045198609,-0.0199
0010000001200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010000001200000,-0.01,0.0,0.0,0.0,0.0,-0.0056649240387278395,0.0,-0.01,0.0
2010000011200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000002000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000002002100000,0.0,0.0,0.0,0.0,-0.012644676627480478,0.0,0.0,0.0,0.0
1010002002100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010022002100000,0.0,-0.006926804797257251,-0.01,0.0,0.0,0.0,0.0,0.0,0.0
1010022012100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000002001100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020002001100000,-0.017255783624116634,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,-0.01
0120002001100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010000001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210000001000000,0.0,0.0,0.0,0.0,0.0,-0.03446272024386917,0.0,0.0,0.0
2210100001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210102001000000,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.0,-0.01,-0.008547554646689623
2210112001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000002011000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000022011000000,0.0,0.0,-0.010236045480153713,0.0,-0.01,0.0,0.0,0.0,0.0
1000022011000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000020010000000,-0.0025464497945026357,-0.01,0.0,0.0,0.0,0.0,-0.01,-0.027370321493267746,-0.007718012536411374
0000020011200000,0.0,0.0,0.0,0.0,0.0,-0.009528410538779473,0.0,0.0,0.0
0000120011200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000122011200000,0.0,0.00959859685944461,-0.0021771232110645833,-0.01,0.0,0.0,0.0,-0.01,-0.01
0100122011200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100021000000000,-0.0199,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.010641805507197422
2110021000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000200000000000,0.0,0.0,0.0,-0.01,-0.022104308572033063,0.0,0.0,-0.007058428999558343,0.0
1200100000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200100002000000,0.0,-0.01,0.0,0.0,0.0969346362774374,0.0,0.0,0.0,0.0
1210100002000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200101002000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200100001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200102001000000,0.0,0.0,-0.003548790168967943,0.0,0.0,0.0,0.0,0.0,0.0
0200000000100000,-0.01,-0.01,-0.023754219310442356,-0.017701421968516016,-0.01153023550715105,-0.02031720871338274,-0.0072780465765534385,-0.008840565945118563,-0.0199
1200000000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200100020000000,0.0,-0.01,0.0,0.0,-0.0010787777387716588,0.0,0.0,0.0,0.0
1210100020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210120020000000,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01070145139647665,0.0
1210121020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200000001100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0220000001100000,0.0,0.0,0.0,0.0,0.0017276313030948564,0.0,0.0,0.0,0.0
1220000001100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000000020100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000001000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000001002100000,0.0,0.0,-0.03453995448087922,0.0,0.0,0.0,0.0,0.0,0.0
2000011002100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020011002100000,-0.01,-0.01,-0.01,-0.008964356565388515,-0.01,-0.01,0.0,-0.01,-0.01
2120011002100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200010000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200010020100000,0.0,0.0,-0.018065956536473127,0.0,0.0,0.0,0.0,0.0,0.0
0200011020100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0220011020100000,-0.0064070264365623545,0.0,0.0,0.0,-0.01,-0.01,0.0,0.0,0.0
0220011021100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200020000100000,0.0,0.0,0.0,-0.024452420326771106,0.0,0.0,0.0,0.0,0.0
1200021000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200221000100000,0.0,0.0,-0.01842428477812419,-0.01,0.0,-0.01,0.0,0.0,0.0
1200221010100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200100000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200100002100000,0.0,-0.01,0.0,0.0,-0.0048313816030192665,0.0,0.0,0.0,-0.01
1200100002100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0220100000100000,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,-0.009580421984147845,0.0
1220100000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200000010100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200200010100000,0.0,0.0,0.0,0.0,0.00045508006619948807,-0.01,0.0,0.0,0.0
0200201010100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010000000200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0110000000200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0110020000200000,0.0,0.0,-0.01,-0.022195200496874595,-0.01,0.0,0.0035403881572741726,0.0,0.0
0110220010200000,-0.0051567005460755435,0.0,-0.01,-0.01,0.0,0.0,0.0,0.0,-0.01
0110220011200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010000020200000,0.0,0.0,-0.01,0.0,0.0,-0.019149170133560607,0.0,0.0,-0.01
1010000021200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010200002000000,0.0,-0.01102021286902653,-0.01,-0.01,0.0,0.0,0.0,-0.01,0.0
1010200002100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200010002100000,0.0,0.0,0.0,-0.01,0.0,0.0,-0.02953048226400373,0.0,0.0
0200110002100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200110022100000,0.0,-0.01,-0.01,-0.01,0.0,-0.006244445198536673,-0.01,0.0,-0.01
